# ---------------------------------- WARNING ----------------------------------------,,,,
# The data you have obtained from this automated U.S. Geological Survey database,,,,
# have not received Director's approval and as such are provisional and subject to,,,,
# revision.  The data are released on the condition that neither the USGS nor the,,,,
# United States Government may be held liable for any damages resulting from its use.,,,,
# Additional info: http://waterdata.usgs.gov/or/nwis/help/?provisional,,,,
#,,,,
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info,,,,
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2008-11-24 17:47:38 EST,,,,
#,,,,
# Data for the following site(s) are contained in this file,,,,
"#    USGS 14158500 MCKENZIE RIVER AT OUTLET OF CLEAR LAKE, OR",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 14158500,,,,
#    DD parameter statistic   Description,,,,
"#    01   00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output: ,,,,
#     A  Approved for publication -- Processing and review completed.  ,,,,
#     P  Provisional data subject to revision.  ,,,,
#     e  Value has been estimated.  ,,,,
# ,,,,
5s,15s,16d,14n,10s
USGS,14158500,4/25/1997,1130,A
USGS,14158500,4/26/1997,1100,A
USGS,14158500,4/27/1997,1120,A
USGS,14158500,4/28/1997,1110,A
USGS,14158500,4/29/1997,1110,A
USGS,14158500,4/30/1997,1100,A
USGS,14158500,5/1/1997,1080,A
USGS,14158500,5/2/1997,1040,A
USGS,14158500,5/3/1997,1030,A
USGS,14158500,5/4/1997,1020,A
USGS,14158500,5/5/1997,1000,A
USGS,14158500,5/6/1997,998,A
USGS,14158500,5/7/1997,989,A
USGS,14158500,5/8/1997,965,A
USGS,14158500,5/9/1997,958,A
USGS,14158500,5/10/1997,962,A
USGS,14158500,5/11/1997,974,A
USGS,14158500,5/12/1997,981,A
USGS,14158500,5/13/1997,971,A
USGS,14158500,5/14/1997,945,A
USGS,14158500,5/15/1997,929,A
USGS,14158500,5/16/1997,912,A
USGS,14158500,5/17/1997,897,A
USGS,14158500,5/18/1997,879,A
USGS,14158500,5/19/1997,855,A
USGS,14158500,5/20/1997,833,A
USGS,14158500,5/21/1997,808,A
USGS,14158500,5/22/1997,781,A
USGS,14158500,5/23/1997,759,A
USGS,14158500,5/24/1997,739,A
USGS,14158500,5/25/1997,720,A
USGS,14158500,5/26/1997,696,A
USGS,14158500,5/27/1997,685,A
USGS,14158500,5/28/1997,684,A
USGS,14158500,5/29/1997,689,A
USGS,14158500,5/30/1997,688,A
USGS,14158500,5/31/1997,687,A
USGS,14158500,6/1/1997,693,A
USGS,14158500,6/2/1997,680,A
USGS,14158500,6/3/1997,681,A
USGS,14158500,6/4/1997,684,A
USGS,14158500,6/5/1997,678,A
USGS,14158500,6/6/1997,665,A
USGS,14158500,6/7/1997,652,A
USGS,14158500,6/8/1997,639,A
USGS,14158500,6/9/1997,627,A
USGS,14158500,6/10/1997,617,A
USGS,14158500,6/11/1997,607,A
USGS,14158500,6/12/1997,604,A
USGS,14158500,6/13/1997,597,A
USGS,14158500,6/14/1997,587,A
USGS,14158500,6/15/1997,578,A
USGS,14158500,6/16/1997,572,A
USGS,14158500,6/17/1997,566,A
USGS,14158500,6/18/1997,560,A
USGS,14158500,6/19/1997,554,A
USGS,14158500,6/20/1997,548,A
USGS,14158500,6/21/1997,546,A
USGS,14158500,6/22/1997,546,A
USGS,14158500,6/23/1997,542,A
USGS,14158500,6/24/1997,538,A
USGS,14158500,6/25/1997,534,A
USGS,14158500,6/26/1997,531,A
USGS,14158500,6/27/1997,529,A
USGS,14158500,6/28/1997,527,A
USGS,14158500,6/29/1997,525,A
USGS,14158500,6/30/1997,529,A
USGS,14158500,7/1/1997,524,A
USGS,14158500,7/2/1997,523,A
USGS,14158500,7/3/1997,523,A
USGS,14158500,7/4/1997,521,A
USGS,14158500,7/5/1997,518,A
USGS,14158500,7/6/1997,513,A
USGS,14158500,7/7/1997,508,A
USGS,14158500,7/8/1997,503,A
USGS,14158500,7/9/1997,504,A
USGS,14158500,7/10/1997,500,A
USGS,14158500,7/11/1997,497,A
USGS,14158500,7/12/1997,494,A
USGS,14158500,7/13/1997,493,A
USGS,14158500,7/14/1997,491,A
USGS,14158500,7/15/1997,489,A
USGS,14158500,7/16/1997,487,A
USGS,14158500,7/17/1997,487,A
USGS,14158500,7/18/1997,484,A
USGS,14158500,7/19/1997,482,A
USGS,14158500,7/20/1997,478,A
USGS,14158500,7/21/1997,476,A
USGS,14158500,7/22/1997,473,A
USGS,14158500,7/23/1997,470,A
USGS,14158500,7/24/1997,467,A
USGS,14158500,7/25/1997,463,A
USGS,14158500,7/26/1997,459,A
USGS,14158500,7/27/1997,456,A
USGS,14158500,7/28/1997,452,A
USGS,14158500,7/29/1997,448,A
USGS,14158500,7/30/1997,444,A
USGS,14158500,7/31/1997,441,A
USGS,14158500,8/1/1997,436,A
USGS,14158500,8/2/1997,433,A
USGS,14158500,8/3/1997,429,A
USGS,14158500,8/4/1997,425,A
USGS,14158500,8/5/1997,422,A
USGS,14158500,8/6/1997,419,A
USGS,14158500,8/7/1997,415,A
USGS,14158500,8/8/1997,410,A
USGS,14158500,8/9/1997,403,A
USGS,14158500,8/10/1997,399,A
USGS,14158500,8/11/1997,395,A
USGS,14158500,8/12/1997,390,A
USGS,14158500,8/13/1997,387,A
USGS,14158500,8/14/1997,385,A
USGS,14158500,8/15/1997,381,A
USGS,14158500,8/16/1997,379,A
USGS,14158500,8/17/1997,375,A
USGS,14158500,8/18/1997,373,A
USGS,14158500,8/19/1997,369,A
USGS,14158500,8/20/1997,368,A
USGS,14158500,8/21/1997,365,A
USGS,14158500,8/22/1997,361,A
USGS,14158500,8/23/1997,359,A
USGS,14158500,8/24/1997,361,A
USGS,14158500,8/25/1997,356,A
USGS,14158500,8/26/1997,353,A
USGS,14158500,8/27/1997,351,A
USGS,14158500,8/28/1997,350,A
USGS,14158500,8/29/1997,347,A
USGS,14158500,8/30/1997,345,A
USGS,14158500,8/31/1997,343,A
USGS,14158500,9/1/1997,341,A
USGS,14158500,9/2/1997,339,A
USGS,14158500,9/3/1997,338,A
USGS,14158500,9/4/1997,334,A
USGS,14158500,9/5/1997,333,A
USGS,14158500,9/6/1997,331,A
USGS,14158500,9/7/1997,329,A
USGS,14158500,9/8/1997,327,A
USGS,14158500,9/9/1997,325,A
USGS,14158500,9/10/1997,324,A
USGS,14158500,9/11/1997,322,A
USGS,14158500,9/12/1997,320,A
USGS,14158500,9/13/1997,319,A
USGS,14158500,9/14/1997,320,A
USGS,14158500,9/15/1997,324,A
USGS,14158500,9/16/1997,324,A
USGS,14158500,9/17/1997,327,A
USGS,14158500,9/18/1997,327,A
USGS,14158500,9/19/1997,328,A
USGS,14158500,9/20/1997,330,A
USGS,14158500,9/21/1997,332,A
USGS,14158500,9/22/1997,333,A
USGS,14158500,9/23/1997,331,A
USGS,14158500,9/24/1997,330,A
USGS,14158500,9/25/1997,328,A
USGS,14158500,9/26/1997,327,A
USGS,14158500,9/27/1997,322,A
USGS,14158500,9/28/1997,319,A
USGS,14158500,9/29/1997,317,A
USGS,14158500,9/30/1997,314,A
USGS,14158500,10/1/1997,314,A
USGS,14158500,10/2/1997,316,A
USGS,14158500,10/3/1997,315,A
USGS,14158500,10/4/1997,321,A
USGS,14158500,10/5/1997,328,A
USGS,14158500,10/6/1997,331,A
USGS,14158500,10/7/1997,344,A
USGS,14158500,10/8/1997,361,A
USGS,14158500,10/9/1997,375,A
USGS,14158500,10/10/1997,371,A
USGS,14158500,10/11/1997,380,A
USGS,14158500,10/12/1997,386,A
USGS,14158500,10/13/1997,390,A
USGS,14158500,10/14/1997,396,A
USGS,14158500,10/15/1997,402,A
USGS,14158500,10/16/1997,406,A
USGS,14158500,10/17/1997,409,A
USGS,14158500,10/18/1997,410,A
USGS,14158500,10/19/1997,408,A
USGS,14158500,10/20/1997,405,A
USGS,14158500,10/21/1997,402,A
USGS,14158500,10/22/1997,398,A
USGS,14158500,10/23/1997,394,A
USGS,14158500,10/24/1997,388,A
USGS,14158500,10/25/1997,381,A
USGS,14158500,10/26/1997,375,A
USGS,14158500,10/27/1997,368,A
USGS,14158500,10/28/1997,360,A
USGS,14158500,10/29/1997,385,A
USGS,14158500,10/30/1997,402,A
USGS,14158500,10/31/1997,429,A
USGS,14158500,11/1/1997,431,A
USGS,14158500,11/2/1997,451,A
USGS,14158500,11/3/1997,473,A
USGS,14158500,11/4/1997,496,A
USGS,14158500,11/5/1997,514,A
USGS,14158500,11/6/1997,532,A
USGS,14158500,11/7/1997,547,A
USGS,14158500,11/8/1997,539,A
USGS,14158500,11/9/1997,525,A
USGS,14158500,11/10/1997,513,A
USGS,14158500,11/11/1997,499,A
USGS,14158500,11/12/1997,479,A
USGS,14158500,11/13/1997,463,A
USGS,14158500,11/14/1997,453,A
USGS,14158500,11/15/1997,445,A
USGS,14158500,11/16/1997,440,A
USGS,14158500,11/17/1997,443,A
USGS,14158500,11/18/1997,436,A
USGS,14158500,11/19/1997,432,A
USGS,14158500,11/20/1997,431,A
USGS,14158500,11/21/1997,425,A
USGS,14158500,11/22/1997,419,A
USGS,14158500,11/23/1997,421,A
USGS,14158500,11/24/1997,426,A
USGS,14158500,11/25/1997,426,A
USGS,14158500,11/26/1997,427,A
USGS,14158500,11/27/1997,429,A
USGS,14158500,11/28/1997,429,A
USGS,14158500,11/29/1997,431,A
USGS,14158500,11/30/1997,433,A
USGS,14158500,12/1/1997,430,A
USGS,14158500,12/2/1997,429,A
USGS,14158500,12/3/1997,428,A
USGS,14158500,12/4/1997,426,A
USGS,14158500,12/5/1997,422,A
USGS,14158500,12/6/1997,419,A
USGS,14158500,12/7/1997,419,A
USGS,14158500,12/8/1997,414,A
USGS,14158500,12/9/1997,407,A
USGS,14158500,12/10/1997,401,A
USGS,14158500,12/11/1997,395,A
USGS,14158500,12/12/1997,390,A
USGS,14158500,12/13/1997,385,A
USGS,14158500,12/14/1997,381,A
USGS,14158500,12/15/1997,380,A
USGS,14158500,12/16/1997,399,A
USGS,14158500,12/17/1997,406,A
USGS,14158500,12/18/1997,390,A
USGS,14158500,12/19/1997,391,A
USGS,14158500,12/20/1997,399,A
USGS,14158500,12/21/1997,401,A
USGS,14158500,12/22/1997,402,A
USGS,14158500,12/23/1997,405,A
USGS,14158500,12/24/1997,404,A
USGS,14158500,12/25/1997,403,A
USGS,14158500,12/26/1997,400,A
USGS,14158500,12/27/1997,398,A
USGS,14158500,12/28/1997,395,A
USGS,14158500,12/29/1997,392,A
USGS,14158500,12/30/1997,387,A
USGS,14158500,12/31/1997,383,A
USGS,14158500,1/1/1998,384,A
USGS,14158500,1/2/1998,386,A
USGS,14158500,1/3/1998,379,A
USGS,14158500,1/4/1998,376,A
USGS,14158500,1/5/1998,372,A
USGS,14158500,1/6/1998,371,A
USGS,14158500,1/7/1998,373,A
USGS,14158500,1/8/1998,366,A
USGS,14158500,1/9/1998,364,A
USGS,14158500,1/10/1998,367,A
USGS,14158500,1/11/1998,390,A
USGS,14158500,1/12/1998,398,A
USGS,14158500,1/13/1998,417,A
USGS,14158500,1/14/1998,459,A
USGS,14158500,1/15/1998,507,A
USGS,14158500,1/16/1998,675,A
USGS,14158500,1/17/1998,1070,A
USGS,14158500,1/18/1998,1040,A
USGS,14158500,1/19/1998,923,A
USGS,14158500,1/20/1998,847,A
USGS,14158500,1/21/1998,816,A
USGS,14158500,1/22/1998,813,A
USGS,14158500,1/23/1998,840,A
USGS,14158500,1/24/1998,853,A
USGS,14158500,1/25/1998,845,A
USGS,14158500,1/26/1998,876,A
USGS,14158500,1/27/1998,895,A
USGS,14158500,1/28/1998,859,A
USGS,14158500,1/29/1998,831,A
USGS,14158500,1/30/1998,822,A
USGS,14158500,1/31/1998,784,A
USGS,14158500,2/1/1998,753,A
USGS,14158500,2/2/1998,725,A
USGS,14158500,2/3/1998,698,A
USGS,14158500,2/4/1998,670,A
USGS,14158500,2/5/1998,646,A
USGS,14158500,2/6/1998,634,A
USGS,14158500,2/7/1998,616,A
USGS,14158500,2/8/1998,598,A
USGS,14158500,2/9/1998,580,A
USGS,14158500,2/10/1998,565,A
USGS,14158500,2/11/1998,557,A
USGS,14158500,2/12/1998,551,A
USGS,14158500,2/13/1998,567,A
USGS,14158500,2/14/1998,571,A
USGS,14158500,2/15/1998,573,A
USGS,14158500,2/16/1998,561,A
USGS,14158500,2/17/1998,552,A
USGS,14158500,2/18/1998,544,A
USGS,14158500,2/19/1998,549,A
USGS,14158500,2/20/1998,557,A
USGS,14158500,2/21/1998,607,A
USGS,14158500,2/22/1998,602,A
USGS,14158500,2/23/1998,578,A
USGS,14158500,2/24/1998,559,A
USGS,14158500,2/25/1998,545,A
USGS,14158500,2/26/1998,531,A
USGS,14158500,2/27/1998,518,A
USGS,14158500,2/28/1998,518,A
USGS,14158500,3/1/1998,516,A
USGS,14158500,3/2/1998,520,A
USGS,14158500,3/3/1998,522,A
USGS,14158500,3/4/1998,518,A
USGS,14158500,3/5/1998,510,A
USGS,14158500,3/6/1998,503,A
USGS,14158500,3/7/1998,496,A
USGS,14158500,3/8/1998,492,A
USGS,14158500,3/9/1998,479,A
USGS,14158500,3/10/1998,471,A
USGS,14158500,3/11/1998,465,A
USGS,14158500,3/12/1998,460,A
USGS,14158500,3/13/1998,461,A
USGS,14158500,3/14/1998,466,A
USGS,14158500,3/15/1998,478,A
USGS,14158500,3/16/1998,498,A
USGS,14158500,3/17/1998,525,A
USGS,14158500,3/18/1998,530,A
USGS,14158500,3/19/1998,528,A
USGS,14158500,3/20/1998,530,A
USGS,14158500,3/21/1998,550,A
USGS,14158500,3/22/1998,689,A
USGS,14158500,3/23/1998,906,A
USGS,14158500,3/24/1998,950,A
USGS,14158500,3/25/1998,856,A
USGS,14158500,3/26/1998,813,A
USGS,14158500,3/27/1998,803,A
USGS,14158500,3/28/1998,790,A
USGS,14158500,3/29/1998,773,A
USGS,14158500,3/30/1998,754,A
USGS,14158500,3/31/1998,740,A
USGS,14158500,4/1/1998,715,A
USGS,14158500,4/2/1998,688,A
USGS,14158500,4/3/1998,663,A
USGS,14158500,4/4/1998,634,A
USGS,14158500,4/5/1998,607,A
USGS,14158500,4/6/1998,585,A
USGS,14158500,4/7/1998,565,A
USGS,14158500,4/8/1998,545,A
USGS,14158500,4/9/1998,534,A
USGS,14158500,4/10/1998,533,A
USGS,14158500,4/11/1998,529,A
USGS,14158500,4/12/1998,520,A
USGS,14158500,4/13/1998,511,A
USGS,14158500,4/14/1998,505,A
USGS,14158500,4/15/1998,501,A
USGS,14158500,4/16/1998,495,A
USGS,14158500,4/17/1998,488,A
USGS,14158500,4/18/1998,483,A
USGS,14158500,4/19/1998,477,A
USGS,14158500,4/20/1998,475,A
USGS,14158500,4/21/1998,475,A
USGS,14158500,4/22/1998,480,A
USGS,14158500,4/23/1998,511,A
USGS,14158500,4/24/1998,552,A
USGS,14158500,4/25/1998,553,A
USGS,14158500,4/26/1998,541,A
USGS,14158500,4/27/1998,538,A
USGS,14158500,4/28/1998,551,A
USGS,14158500,4/29/1998,583,A
USGS,14158500,4/30/1998,614,A
USGS,14158500,5/1/1998,633,A
USGS,14158500,5/2/1998,647,A
USGS,14158500,5/3/1998,633,A
USGS,14158500,5/4/1998,612,A
USGS,14158500,5/5/1998,629,A
USGS,14158500,5/6/1998,627,A
USGS,14158500,5/7/1998,606,A
USGS,14158500,5/8/1998,592,A
USGS,14158500,5/9/1998,577,A
USGS,14158500,5/10/1998,557,A
USGS,14158500,5/11/1998,540,A
USGS,14158500,5/12/1998,532,A
USGS,14158500,5/13/1998,523,A
USGS,14158500,5/14/1998,514,A
USGS,14158500,5/15/1998,514,A
USGS,14158500,5/16/1998,511,A
USGS,14158500,5/17/1998,503,A
USGS,14158500,5/18/1998,497,A
USGS,14158500,5/19/1998,498,A
USGS,14158500,5/20/1998,507,A
USGS,14158500,5/21/1998,511,A
USGS,14158500,5/22/1998,509,A
USGS,14158500,5/23/1998,504,A
USGS,14158500,5/24/1998,503,A
USGS,14158500,5/25/1998,512,A
USGS,14158500,5/26/1998,514,A
USGS,14158500,5/27/1998,507,A
USGS,14158500,5/28/1998,499,A
USGS,14158500,5/29/1998,506,A
USGS,14158500,5/30/1998,541,A
USGS,14158500,5/31/1998,557,A
USGS,14158500,6/1/1998,548,A
USGS,14158500,6/2/1998,545,A
USGS,14158500,6/3/1998,544,A
USGS,14158500,6/4/1998,547,A
USGS,14158500,6/5/1998,544,A
USGS,14158500,6/6/1998,532,A
USGS,14158500,6/7/1998,524,A
USGS,14158500,6/8/1998,519,A
USGS,14158500,6/9/1998,515,A
USGS,14158500,6/10/1998,510,A
USGS,14158500,6/11/1998,502,A
USGS,14158500,6/12/1998,494,A
USGS,14158500,6/13/1998,486,A
USGS,14158500,6/14/1998,481,A
USGS,14158500,6/15/1998,474,A
USGS,14158500,6/16/1998,467,A
USGS,14158500,6/17/1998,456,A
USGS,14158500,6/18/1998,448,A
USGS,14158500,6/19/1998,442,A
USGS,14158500,6/20/1998,437,A
USGS,14158500,6/21/1998,434,A
USGS,14158500,6/22/1998,432,A
USGS,14158500,6/23/1998,429,A
USGS,14158500,6/24/1998,430,A
USGS,14158500,6/25/1998,429,A
USGS,14158500,6/26/1998,429,A
USGS,14158500,6/27/1998,425,A
USGS,14158500,6/28/1998,423,A
USGS,14158500,6/29/1998,423,A
USGS,14158500,6/30/1998,423,A
USGS,14158500,7/1/1998,422,A
USGS,14158500,7/2/1998,421,A
USGS,14158500,7/3/1998,419,A
USGS,14158500,7/4/1998,417,A
USGS,14158500,7/5/1998,415,A
USGS,14158500,7/6/1998,412,A
USGS,14158500,7/7/1998,410,A
USGS,14158500,7/8/1998,407,A
USGS,14158500,7/9/1998,405,A
USGS,14158500,7/10/1998,402,A
USGS,14158500,7/11/1998,399,A
USGS,14158500,7/12/1998,395,A
USGS,14158500,7/13/1998,391,A
USGS,14158500,7/14/1998,388,A
USGS,14158500,7/15/1998,385,A
USGS,14158500,7/16/1998,381,A
USGS,14158500,7/17/1998,378,A
USGS,14158500,7/18/1998,374,A
USGS,14158500,7/19/1998,370,A
USGS,14158500,7/20/1998,365,A
USGS,14158500,7/21/1998,358,A
USGS,14158500,7/22/1998,354,A
USGS,14158500,7/23/1998,350,A
USGS,14158500,7/24/1998,346,A
USGS,14158500,7/25/1998,341,A
USGS,14158500,7/26/1998,339,A
USGS,14158500,7/27/1998,335,A
USGS,14158500,7/28/1998,332,A
USGS,14158500,7/29/1998,330,A
USGS,14158500,7/30/1998,327,A
USGS,14158500,7/31/1998,322,A
USGS,14158500,8/1/1998,319,A
USGS,14158500,8/2/1998,317,A
USGS,14158500,8/3/1998,314,A
USGS,14158500,8/4/1998,312,A
USGS,14158500,8/5/1998,311,A
USGS,14158500,8/6/1998,308,A
USGS,14158500,8/7/1998,306,A
USGS,14158500,8/8/1998,304,A
USGS,14158500,8/9/1998,302,A
USGS,14158500,8/10/1998,299,A
USGS,14158500,8/11/1998,296,A
USGS,14158500,8/12/1998,294,A
USGS,14158500,8/13/1998,292,A
USGS,14158500,8/14/1998,291,A
USGS,14158500,8/15/1998,290,A
USGS,14158500,8/16/1998,288,A
USGS,14158500,8/17/1998,286,A
USGS,14158500,8/18/1998,284,A
USGS,14158500,8/19/1998,283,A
USGS,14158500,8/20/1998,281,A
USGS,14158500,8/21/1998,279,A
USGS,14158500,8/22/1998,277,A
USGS,14158500,8/23/1998,276,A
USGS,14158500,8/24/1998,275,A
USGS,14158500,8/25/1998,275,A
USGS,14158500,8/26/1998,278,A
USGS,14158500,8/27/1998,277,A
USGS,14158500,8/28/1998,276,A
USGS,14158500,8/29/1998,275,A
USGS,14158500,8/30/1998,273,A
USGS,14158500,8/31/1998,272,A
USGS,14158500,9/1/1998,271,A
USGS,14158500,9/2/1998,270,A
USGS,14158500,9/3/1998,269,A
USGS,14158500,9/4/1998,268,A
USGS,14158500,9/5/1998,266,A
USGS,14158500,9/6/1998,265,A
USGS,14158500,9/7/1998,265,A
USGS,14158500,9/8/1998,264,A
USGS,14158500,9/9/1998,263,A
USGS,14158500,9/10/1998,261,A
USGS,14158500,9/11/1998,260,A
USGS,14158500,9/12/1998,259,A
USGS,14158500,9/13/1998,258,A
USGS,14158500,9/14/1998,257,A
USGS,14158500,9/15/1998,256,A
USGS,14158500,9/16/1998,254,A
USGS,14158500,9/17/1998,253,A
USGS,14158500,9/18/1998,256,A
USGS,14158500,9/19/1998,255,A
USGS,14158500,9/20/1998,252,A
USGS,14158500,9/21/1998,250,A
USGS,14158500,9/22/1998,250,A
USGS,14158500,9/23/1998,249,A
USGS,14158500,9/24/1998,248,A
USGS,14158500,9/25/1998,249,A
USGS,14158500,9/26/1998,247,A
USGS,14158500,9/27/1998,246,A
USGS,14158500,9/28/1998,245,A
USGS,14158500,9/29/1998,244,A
USGS,14158500,9/30/1998,243,A
USGS,14158500,10/1/1998,242,A
USGS,14158500,10/2/1998,244,A
USGS,14158500,10/3/1998,243,A
USGS,14158500,10/4/1998,243,A
USGS,14158500,10/5/1998,240,A
USGS,14158500,10/6/1998,240,A
USGS,14158500,10/7/1998,240,A
USGS,14158500,10/8/1998,242,A
USGS,14158500,10/9/1998,243,A
USGS,14158500,10/10/1998,241,A
USGS,14158500,10/11/1998,238,A
USGS,14158500,10/12/1998,238,A
USGS,14158500,10/13/1998,241,A
USGS,14158500,10/14/1998,240,A
USGS,14158500,10/15/1998,240,A
USGS,14158500,10/16/1998,239,A
USGS,14158500,10/17/1998,240,A
USGS,14158500,10/18/1998,240,A
USGS,14158500,10/19/1998,240,A
USGS,14158500,10/20/1998,238,A
USGS,14158500,10/21/1998,238,A
USGS,14158500,10/22/1998,237,A
USGS,14158500,10/23/1998,235,A
USGS,14158500,10/24/1998,235,A
USGS,14158500,10/25/1998,233,A
USGS,14158500,10/26/1998,231,A
USGS,14158500,10/27/1998,230,A
USGS,14158500,10/28/1998,230,A
USGS,14158500,10/29/1998,228,A
USGS,14158500,10/30/1998,226,A
USGS,14158500,10/31/1998,226,A
USGS,14158500,11/1/1998,227,A
USGS,14158500,11/2/1998,225,A
USGS,14158500,11/3/1998,225,A
USGS,14158500,11/4/1998,227,A
USGS,14158500,11/5/1998,230,A
USGS,14158500,11/6/1998,231,A
USGS,14158500,11/7/1998,233,A
USGS,14158500,11/8/1998,235,A
USGS,14158500,11/9/1998,235,A
USGS,14158500,11/10/1998,238,A
USGS,14158500,11/11/1998,237,A
USGS,14158500,11/12/1998,235,A
USGS,14158500,11/13/1998,235,A
USGS,14158500,11/14/1998,235,A
USGS,14158500,11/15/1998,242,A
USGS,14158500,11/16/1998,245,A
USGS,14158500,11/17/1998,252,A
USGS,14158500,11/18/1998,266,A
USGS,14158500,11/19/1998,273,A
USGS,14158500,11/20/1998,293,A
USGS,14158500,11/21/1998,356,A
USGS,14158500,11/22/1998,368,A
USGS,14158500,11/23/1998,403,A
USGS,14158500,11/24/1998,456,A
USGS,14158500,11/25/1998,582,A
USGS,14158500,11/26/1998,770,A
USGS,14158500,11/27/1998,815,A
USGS,14158500,11/28/1998,725,A
USGS,14158500,11/29/1998,678,A
USGS,14158500,11/30/1998,653,A
USGS,14158500,12/1/1998,678,A
USGS,14158500,12/2/1998,884,A
USGS,14158500,12/3/1998,921,A
USGS,14158500,12/4/1998,792,A
USGS,14158500,12/5/1998,722,A
USGS,14158500,12/6/1998,684,A
USGS,14158500,12/7/1998,653,A
USGS,14158500,12/8/1998,629,A
USGS,14158500,12/9/1998,620,Ae
USGS,14158500,12/10/1998,620,Ae
USGS,14158500,12/11/1998,610,Ae
USGS,14158500,12/12/1998,680,Ae
USGS,14158500,12/13/1998,710,Ae
USGS,14158500,12/14/1998,650,Ae
USGS,14158500,12/15/1998,630,Ae
USGS,14158500,12/16/1998,610,Ae
USGS,14158500,12/17/1998,560,Ae
USGS,14158500,12/18/1998,570,Ae
USGS,14158500,12/19/1998,530,Ae
USGS,14158500,12/20/1998,520,Ae
USGS,14158500,12/21/1998,540,Ae
USGS,14158500,12/22/1998,540,Ae
USGS,14158500,12/23/1998,510,Ae
USGS,14158500,12/24/1998,470,Ae
USGS,14158500,12/25/1998,470,Ae
USGS,14158500,12/26/1998,520,Ae
USGS,14158500,12/27/1998,600,Ae
USGS,14158500,12/28/1998,1000,Ae
USGS,14158500,12/29/1998,900,Ae
USGS,14158500,12/30/1998,850,Ae
USGS,14158500,12/31/1998,870,Ae
USGS,14158500,1/1/1999,840,Ae
USGS,14158500,1/2/1999,800,Ae
USGS,14158500,1/3/1999,760,Ae
USGS,14158500,1/4/1999,670,Ae
USGS,14158500,1/5/1999,620,Ae
USGS,14158500,1/6/1999,640,Ae
USGS,14158500,1/7/1999,660,Ae
USGS,14158500,1/8/1999,620,Ae
USGS,14158500,1/9/1999,600,Ae
USGS,14158500,1/10/1999,580,Ae
USGS,14158500,1/11/1999,560,Ae
USGS,14158500,1/12/1999,560,Ae
USGS,14158500,1/13/1999,530,Ae
USGS,14158500,1/14/1999,600,Ae
USGS,14158500,1/15/1999,800,Ae
USGS,14158500,1/16/1999,750,Ae
USGS,14158500,1/17/1999,740,Ae
USGS,14158500,1/18/1999,800,Ae
USGS,14158500,1/19/1999,770,Ae
USGS,14158500,1/20/1999,770,Ae
USGS,14158500,1/21/1999,780,Ae
USGS,14158500,1/22/1999,730,Ae
USGS,14158500,1/23/1999,700,Ae
USGS,14158500,1/24/1999,670,Ae
USGS,14158500,1/25/1999,630,Ae
USGS,14158500,1/26/1999,610,Ae
USGS,14158500,1/27/1999,600,Ae
USGS,14158500,1/28/1999,570,Ae
USGS,14158500,1/29/1999,570,Ae
USGS,14158500,1/30/1999,520,Ae
USGS,14158500,1/31/1999,480,Ae
USGS,14158500,2/1/1999,470,Ae
USGS,14158500,2/2/1999,470,Ae
USGS,14158500,2/3/1999,500,Ae
USGS,14158500,2/4/1999,480,Ae
USGS,14158500,2/5/1999,450,Ae
USGS,14158500,2/6/1999,450,Ae
USGS,14158500,2/7/1999,550,Ae
USGS,14158500,2/8/1999,500,Ae
USGS,14158500,2/9/1999,470,Ae
USGS,14158500,2/10/1999,440,Ae
USGS,14158500,2/11/1999,440,Ae
USGS,14158500,2/12/1999,450,Ae
USGS,14158500,2/13/1999,440,Ae
USGS,14158500,2/14/1999,420,Ae
USGS,14158500,2/15/1999,410,Ae
USGS,14158500,2/16/1999,450,Ae
USGS,14158500,2/17/1999,480,Ae
USGS,14158500,2/18/1999,450,Ae
USGS,14158500,2/19/1999,500,Ae
USGS,14158500,2/20/1999,450,Ae
USGS,14158500,2/21/1999,440,Ae
USGS,14158500,2/22/1999,450,Ae
USGS,14158500,2/23/1999,550,Ae
USGS,14158500,2/24/1999,620,Ae
USGS,14158500,2/25/1999,600,Ae
USGS,14158500,2/26/1999,590,Ae
USGS,14158500,2/27/1999,570,Ae
USGS,14158500,2/28/1999,800,Ae
USGS,14158500,3/1/1999,770,Ae
USGS,14158500,3/2/1999,710,Ae
USGS,14158500,3/3/1999,660,Ae
USGS,14158500,3/4/1999,660,Ae
USGS,14158500,3/5/1999,620,Ae
USGS,14158500,3/6/1999,600,Ae
USGS,14158500,3/7/1999,580,Ae
USGS,14158500,3/8/1999,560,Ae
USGS,14158500,3/9/1999,540,Ae
USGS,14158500,3/10/1999,540,Ae
USGS,14158500,3/11/1999,500,Ae
USGS,14158500,3/12/1999,480,Ae
USGS,14158500,3/13/1999,500,Ae
USGS,14158500,3/14/1999,510,Ae
USGS,14158500,3/15/1999,510,Ae
USGS,14158500,3/16/1999,480,Ae
USGS,14158500,3/17/1999,460,Ae
USGS,14158500,3/18/1999,450,Ae
